time,relative_humidity,temperature
1572555417967,59.9,23.9
1572555361584,60.2,23.9
1572555320370,60.0,23.9
1572555261430,60.3,24.0
1572555257998,60.3,23.9
1572555219467,60.2,23.9
1572555202111,60.2,24.0
1572555182056,60.2,23.9
1572555154482,60.3,23.9
1572555144254,60.1,23.9
1572555105701,60.4,23.9
1572555053040,60.4,23.9
1572555046175,60.3,23.9
1572554989033,60.1,24.0
1572554935240,60.2,23.9
1572554813797,60.4,23.9
1572554779251,60.5,23.9
1572554764686,60.5,23.9
1572554691878,60.5,24.0
1572554671322,60.5,23.9
1572554565663,60.5,23.9
1572554483609,60.6,23.9
1572554410677,60.7,23.9
1572554396507,60.7,23.9
1572554355057,60.5,23.9
1572554341590,60.6,23.9
1572554317583,60.7,23.9
1572554233001,60.7,23.8
1572554225728,60.8,23.9
1572554173826,60.9,23.9
1572554099566,60.8,23.9
1572554085881,60.8,23.9
1572554065462,60.8,24.0
1572553954646,60.9,23.9
1572553902602,60.9,23.9
1572553866676,61.0,23.9
1572553852180,60.9,23.9
1572553828921,61.1,23.9
1572553797305,60.9,23.8
1572553765992,60.8,23.9
1572553748663,60.9,23.8
1572553662607,60.8,23.8
1572553638717,60.9,23.9
1572553608042,60.9,23.9
1572553590932,60.9,23.8
1572553563297,60.9,23.9
1572553535685,60.8,23.7
1572553528442,60.8,23.8
1572553478684,60.8,23.8
1572553471904,60.8,23.9
1572553395489,61.2,23.8
1572553360843,61.1,23.8
1572553338683,61.1,23.9
1572553307815,61.1,23.9
1572553282059,60.9,23.9
1572553243077,61.2,23.8
1572553174442,61.2,23.8
1572553146868,61.1,23.9
1572553111243,61.1,23.8
1572553081693,61.1,23.8
1572553063921,61.2,23.9
1572553060349,61.2,23.8
1572553042207,61.1,23.8
1572552981489,61.1,23.9
1572552933054,61.1,23.8
1572552912253,61.1,23.8
1572552866145,61.1,23.8
1572552811275,61.0,23.8
1572552790647,61.1,23.9
1572552773846,61.2,23.8
1572552764001,61.2,23.8
1572552750270,61.2,23.8
1572552642994,61.2,23.8
1572552586090,61.2,23.8
1572552524181,61.2,23.8
1572552454785,61.1,23.8
1572552420074,61.2,23.8
1572552410150,61.2,23.7
1572552399906,61.1,23.8
1572552382498,61.1,23.8
1572552368728,61.3,23.8
1572552284728,61.2,23.8
1572552191239,61.2,23.7
1572552176024,61.3,23.8
1572552084677,61.0,23.7
1572552004960,61.1,23.8
1572551924506,61.1,23.8
1572551913506,61.1,23.8
1572551858443,61.2,23.7
1572551778172,61.2,23.7
1572551760302,61.1,23.7
1572551745510,61.1,23.7
1572551667601,61.1,23.7
1572551640659,61.0,23.7
1572551623429,61.1,23.7
1572551609909,61.1,23.6
1572551581273,61.2,23.6
1572551530729,61.1,23.7
1572551502730,61.1,23.7
1572551445640,61.2,23.7
1572551432241,61.2,23.7
1572551416817,61.1,23.6
1572551391090,61.0,23.6
1572551383952,61.1,23.6
