time,relative_humidity,temperature
1575231700348,51.6,21.8
1575231696039,51.7,21.8
1575231563212,51.7,21.7
1575231526769,51.7,21.8
1575231510041,51.7,21.7
1575231479129,51.5,21.7
1575231422560,51.6,21.8
1575231377156,51.7,21.8
1575231293548,51.7,21.8
1575231152715,51.8,21.8
1575231149279,51.6,21.6
1575231113733,51.6,21.7
1575231092935,51.9,21.8
1575231085596,51.7,21.7
1575231067903,51.7,21.8
1575231038358,51.7,21.8
1575231020002,51.8,21.7
1575230941624,51.8,21.7
1575230904487,51.8,21.7
1575230848947,51.7,21.7
1575230763208,51.8,21.8
1575230701971,51.8,21.8
1575230649342,51.6,21.7
1575230608939,51.7,21.7
1575230591927,51.6,21.8
1575230580989,51.7,21.7
1575230566583,51.8,21.8
1575230454283,51.8,21.7
1575230402618,51.8,21.6
1575230398688,51.9,21.8
1575230380890,51.7,21.7
1575230292456,51.7,21.7
1575230274880,51.7,21.7
1575230263318,51.8,21.8
1575230150508,51.8,21.7
1575230136542,51.8,21.6
1575230090687,51.9,21.8
1575230081644,51.8,21.7
1575230071013,51.8,21.8
1575230039917,51.8,21.8
1575230036528,51.8,21.8
1575229903827,51.7,21.7
1575229828987,51.7,21.7
1575229779176,51.8,21.6
1575229735137,51.7,21.7
1575229716013,51.7,21.7
1575229602334,51.7,21.7
1575229588304,51.6,21.7
1575229556964,51.7,21.7
1575229494429,51.7,21.7
1575229480847,51.8,21.6
1575229460234,51.8,21.7
1575229360669,51.8,21.8
1575229312696,51.8,21.7
1575229246410,51.8,21.8
1575229218420,51.9,21.7
1575229190882,51.8,21.7
1575229174015,51.9,21.7
1575229095443,52.0,21.7
1575229061383,51.9,21.7
1575229029392,51.9,21.8
1575229018957,51.9,21.5
1575228993159,52.0,21.7
1575228989417,52.0,21.7
1575228985957,52.0,21.7
1575228923666,52.1,21.7
1575228875774,52.0,21.7
1575228847364,52.0,21.7
1575228829927,52.2,21.7
1575228736268,52.2,21.7
1575228567322,52.4,21.7
1575228555845,52.4,21.7
1575228497973,52.3,21.7
1575228454923,52.5,21.7
1575228447660,52.5,21.7
1575228410242,52.5,21.8
1575228386074,52.4,21.6
1575228340512,52.5,21.6
1575228217258,52.5,21.7
1575228085195,52.6,21.6
1575228038566,52.4,21.7
1575228018801,52.7,21.7
1575227974371,52.6,21.6
1575227953237,52.6,21.6
1575227935610,52.6,21.6
1575227914409,52.5,21.7
1575227887401,52.6,21.7
1575227853568,52.5,21.7
1575227848454,52.6,21.6
1575227764715,52.5,21.7
1575227713374,52.7,21.7
1575227702906,52.7,21.6
1575227670632,52.6,21.7
1575227610713,52.7,21.7
1575227600334,52.8,21.7
1575227596852,52.7,21.7
1575227537373,52.5,21.7
1575227526526,52.7,21.7
1575227509512,52.6,21.6
1575227499399,52.6,21.6
1575227424410,52.7,21.7
1575227413692,52.6,21.7
1575227392696,52.6,21.7
1575227389185,52.7,21.6
1575227323393,52.7,21.7
1575227302796,52.7,21.7
1575227292143,52.6,21.6
1575227284743,52.7,21.6
1575227221228,52.5,21.7
1575227182126,52.7,21.6
1575227149391,52.7,21.7
1575227131425,52.7,21.6
1575227124082,52.7,21.6
1575227060058,52.6,21.6
1575227046093,52.6,21.6
1575227035415,52.7,21.6
1575226983168,52.6,21.6
1575226973108,52.6,21.6
1575226928055,52.6,21.7
1575226846976,52.6,21.6
1575226782215,52.6,21.6
1575226761106,52.6,21.7
1575226739950,52.7,21.7
1575226671115,52.7,21.6
1575226647163,52.7,21.7
1575226643620,52.6,21.6
1575226613160,52.5,21.6
1575226586798,52.5,21.7
1575226536170,52.6,21.6
1575226508963,52.4,21.6
1575226471576,52.5,21.6
1575226468170,52.6,21.6
1575226419035,52.5,21.7
1575226400929,52.4,21.6
1575226388154,52.4,21.6
1575226384514,52.5,21.6
1575226329933,52.5,21.7
1575226319612,52.5,21.6
1575226190602,52.3,21.6
1575226173703,52.3,21.7
1575226121893,52.3,21.6
1575226028917,52.3,21.6
1575226007399,52.3,21.7
1575225936817,52.3,21.6
1575225915726,52.2,21.6
1575225873746,52.2,21.6
1575225856235,52.2,21.6
1575225838800,52.2,21.6
1575225835548,52.1,21.6
1575225803805,52.2,21.6
1575225782458,52.1,21.6
1575225739118,52.3,21.6
1575225661456,52.3,21.5
1575225658049,52.3,21.7
1575225604021,52.2,21.6
1575225597150,52.1,21.5
1575225571866,52.3,21.6
1575225547166,52.3,21.6
1575225511479,52.3,21.6
1575225421337,52.2,21.6
1575225417905,52.2,21.5
1575225318583,52.3,21.6
1575225257561,52.2,21.6
1575225239402,52.2,21.6
1575225228712,52.1,21.5
1575225180856,52.2,21.5
1575225164893,52.2,21.6
1575225158217,52.2,21.7
1575225127061,52.2,21.6
1575225116734,52.1,21.6
1575225036589,52.1,21.6
1575225026704,52.1,21.7
1575225022913,52.2,21.6
1575225005198,52.2,21.6
1575224990125,52.1,21.6
1575224976016,52.1,21.6
1575224920141,52.0,21.6
1575224889894,52.1,21.5
1575224858299,52.2,21.6
