time,relative_humidity,temperature
1575236602385,60.5,18.3
1575236588186,60.5,18.2
1575236486286,60.5,18.3
1575236475441,60.5,18.3
1575236431686,60.5,18.3
1575236410199,60.5,18.3
1575236394781,60.5,18.3
1575236381039,60.6,18.3
1575236282983,60.5,18.3
1575236240102,60.5,18.2
1575236196993,60.5,18.3
1575235984736,60.6,18.3
1575235976318,60.5,18.2
1575235948176,60.5,18.3
1575235769729,60.5,18.3
1575235717417,60.6,18.2
1575235713735,60.5,18.2
1575235682197,60.5,18.3
1575235629487,60.6,18.2
1575235552398,60.6,18.2
1575235516383,60.5,18.3
1575235474492,60.6,18.2
1575235422282,60.6,18.3
1575235395053,60.6,18.2
1575235380773,60.6,18.2
1575235251987,60.6,18.2
1575235224129,60.5,18.2
1575235176828,60.6,18.2
1575235173398,60.6,18.3
1575235158836,60.4,18.1
1575235147984,60.5,18.2
1575235111983,60.4,18.3
1575235083381,60.3,18.1
1575235040618,60.6,18.2
1575235012032,60.3,18.3
1575234969584,60.4,18.2
1575234955611,60.3,18.2
1575234679900,60.3,18.2
1575234638980,60.3,18.2
1575234616891,60.2,18.2
1575234591104,60.3,18.2
1575234587320,60.2,18.2
1575234549708,60.1,18.2
1575234546434,60.1,18.2
1575234539504,60.2,18.2
1575234521333,60.2,18.2
1575234500887,60.1,18.3
1575234440447,60.1,18.3
1575234409181,60.2,18.2
1575234367343,60.2,18.2
1575234343107,60.2,18.3
1575234240244,60.2,18.2
1575234229586,60.2,18.3
1575234174193,60.1,18.3
1575234169951,60.2,18.2
1575234069830,60.2,18.2
1575234051495,60.3,18.3
1575233985219,60.1,18.2
1575233938390,60.2,18.3
1575233924484,60.2,18.3
1575233875942,60.3,18.2
1575233782591,60.2,18.2
1575233778941,60.2,18.2
1575233664970,60.1,18.3
1575233628833,60.1,18.2
1575233625510,60.0,18.2
1575233576281,60.1,18.4
1575233558026,60.2,18.2
1575233543391,60.1,18.3
1575233500133,60.2,18.2
1575233468536,60.2,18.3
1575233436410,60.1,18.3
1575233364705,60.0,18.2
1575233344044,59.9,18.3
1575233325091,60.0,18.3
1575233313234,59.9,18.4
1575233265683,59.9,18.3
1575233262153,59.8,18.3
1575233231330,59.9,18.4
1575233228026,59.9,18.4
1575233178213,60.0,18.3
1575233174214,60.1,18.3
1575233170524,60.1,18.3
1575233159571,60.0,18.3
1575233127907,60.0,18.2
1575233095640,59.9,18.2
1575233038138,60.0,18.3
1575233029455,60.0,18.4
1575232941871,60.0,18.2
1575232883477,60.0,18.3
1575232796160,60.0,18.4
1575232785774,60.0,18.4
1575232774945,59.9,18.4
1575232767752,59.9,18.3
1575232702666,59.8,18.4
1575232677662,59.8,18.3
1575232632019,59.8,18.4
1575232624963,59.9,18.4
1575232621498,59.8,18.2
1575232614365,59.9,18.4
1575232607385,59.8,18.4
1575232540521,59.8,18.3
1575232480129,59.9,18.4
1575232472638,59.7,18.4
1575232461701,59.8,18.4
1575232440125,59.8,18.4
1575232429784,60.1,18.4
1575232361865,60.0,18.4
1575232206455,59.9,18.3
1575232174552,60.1,18.4
1575232105975,59.9,18.4
1575232046638,60.0,18.4
1575231990004,60.0,18.3
1575231982735,59.9,18.4
1575231975951,59.8,18.3
1575231972135,59.9,18.4
1575231932316,60.1,18.4
1575231812302,59.7,18.4
1575231796113,59.8,18.4
1575231704257,59.8,18.3
1575231651869,59.8,18.4
1575231639415,59.7,18.5
1575231555344,59.9,18.3
1575231533578,59.9,18.4
1575231489323,60.0,18.3
1575231475799,60.0,18.4
1575231468735,59.9,18.3
1575231461702,60.0,18.4
1575231452156,60.0,18.3
1575231434289,60.0,18.4
1575231419144,60.0,18.4
1575231398102,60.0,18.4
1575231387496,60.0,18.4
1575231369554,60.0,18.4
1575231191946,59.9,18.4
1575231031089,60.0,18.5
1575231023812,60.0,18.4
1575230981108,59.9,18.3
1575230901000,60.1,18.5
1575230845579,60.1,18.5
1575230729858,60.1,18.5
1575230716090,60.1,18.4
1575230698332,60.1,18.3
1575230684538,60.1,18.4
1575230628475,60.0,18.4
1575230569978,60.0,18.3
1575230464656,60.1,18.4
1575230428591,60.2,18.3
1575230395359,60.1,18.3
1575230391341,60.2,18.4
1575230332358,60.1,18.4
1575230318139,60.4,18.4
1575230299522,60.3,18.4
1575230270294,60.4,18.4
1575230259663,60.4,18.4
1575230228673,60.3,18.4
1575230157854,60.2,18.4
1575230140117,60.2,18.3
1575230125882,60.2,18.4
1575230112445,60.2,18.3
1575230074713,60.1,18.4
1575230064139,60.3,18.4
1575230016126,60.1,18.4
1575229907333,60.2,18.4
1575229875911,60.3,18.5
1575229815020,60.2,18.4
1575229775864,60.1,18.3
1575229708749,60.0,18.4
1575229682577,60.1,18.4
1575229591824,60.0,18.4
1575229560264,59.9,18.4
1575229546669,59.9,18.4
1575229470418,60.0,18.4
1575229449286,60.1,18.4
1575229424513,60.0,18.4
1575229399917,59.9,18.4
1575229382468,60.0,18.4
1575229332213,60.0,18.4
1575229328121,59.9,18.4
1575229305785,59.9,18.4
1575229278617,60.0,18.3
1575229271696,60.0,18.5
1575229228902,60.0,18.4
1575229200182,59.9,18.4
1575229167030,59.9,18.4
1575229138361,59.9,18.4
1575229131280,59.9,18.3
1575229124117,60.0,18.4
1575229109565,59.9,18.4
1575229071622,60.0,18.3
1575228868529,60.1,18.4
1575228826674,60.2,18.4
1575228786909,60.2,18.4
1575228724008,60.2,18.4
1575228702817,60.3,18.5
1575228653622,60.4,18.4
1575228650179,60.3,18.4
1575228627876,60.5,18.4
1575228594857,60.4,18.4
1575228525125,60.6,18.5
1575228521775,60.6,18.5
1575228504761,60.7,18.4
1575228494493,60.6,18.4
1575228468721,60.7,18.4
1575228379350,61.0,18.5
1575228351068,61.0,18.4
1575228326579,61.0,18.4
1575228299002,61.2,18.5
1575228277868,61.1,18.4
1575228238101,61.1,18.4
1575228191272,61.0,18.4
1575228170009,61.1,18.4
1575228131713,61.1,18.4
1575228099425,60.9,18.4
1575228074916,60.9,18.3
1575228064379,60.9,18.4
1575228025615,60.8,18.4
1575227995633,61.0,18.3
1575227981507,61.0,18.4
1575227929026,61.2,18.5
1575227787637,61.2,18.4
1575227779358,61.2,18.4
1575227748504,61.2,18.3
